asin,reviewText,overall,category,summary
B010RRWKT4,"These are a bit longer than they should be. I usually wear a 9 but could have easily ordered a 8.5. The width is accurate.

The pink is even pinker than shown and the light gray is over the very bright pink so it isn't as gray as shown in the picture. It makes the shoe a bit overwhelming. Also two grommets on each shoe is dark. I'm not referring to the dark grommets closer to the toe as shown in the photo, I'm talking about two grommets up at the top of of the laces (opposite side of side shown in photo). I thought it was faulty at first until I noticed they were on the same side of each shoe. Kind of odd and not pictured.

Overall, they are very comfortable shoes which is why I am keeping them...even if you can see me coming from a mile away.",3.0,AMAZON_FASHION_5,I usually wear a 9 but could have easily ordered a 8
B010RRWKT4,great,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,c,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Love them!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,"Very nice shoe, just a bit to snug/small for my foot. The Flex wire really makes it the shoe fit tight to your foot. I need more ""wiggle"" room in my footwear, otherwise I would have kept them.",3.0,AMAZON_FASHION_5,Fits snug
B010RRWKT4,"Not sure why, but my mid section of my foot starts to hurt using these shoes for a long day or a tough workout at the gym. I've owned other nike shoes of this line but that never happened to me.",3.0,AMAZON_FASHION_5,"Not sure why, but my mid section of my ..."
B010RRWKT4,My New Gym shoes! Love them,4.0,AMAZON_FASHION_5,Love
B010RRWKT4,Perfect!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,I usually wear a size 8 and they fit fine. These are way too narrow. Thought they might stretch out but they didnt. Had to give away.,1.0,AMAZON_FASHION_5,TOO NARROW!
B010RRWKT4,"Great shoe! Outside arch is kind of high, but I'm still breaking them in. So I'm sure that will work it's way out. I originally ordered a 9, my regular size, and it was a tad too big. Returned and ordered an 8.5 and it fits perfect!",5.0,AMAZON_FASHION_5,Consider sizing down 1 size
B010RRWKT4,I had to return the first pair and buy a 1/2 size smaller.  First time I've had to buy smaller for Nike.,4.0,AMAZON_FASHION_5,Seem to Run Big
B010RRWKT4,Fit comfortable,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,"My favorite running shoes!  The wall of the shoe is very thin, which makes them very comfortable to wear if your feet swell as you run.  I would not recommend for use on concrete or a treadmill, as there isn't very much impact absorption, but they are perfect for trail running!",5.0,AMAZON_FASHION_5,Perfect for trails
B010RRWKT4,Nice fit,4.0,AMAZON_FASHION_5,Four Stars
B010RRWKT4,"I bought these for gym training - weight class and dance class (body jam, Zumba) - and really wanted to like them, since I loved the color and the light weight feel. But when I worked out high impact, my toes tingled, went numb and cramped because the toe bed is very narrow. Also, there wasn't enough cushion for me. When doing lunges, the ball of my feet hurt. Can't return them because I wore them several times. These might be fine for someone with a narrow foot.",2.0,AMAZON_FASHION_5,"Zumba) - and really wanted to like them, since I loved the color and the ..."
B010RRWKT4,"They fit perfect, extremely comfortable",5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,No arch support but l love the colors!,3.0,AMAZON_FASHION_5,Three Stars
B010RRWKT4,Shoe was somewhat large,4.0,AMAZON_FASHION_5,Size problem
B010RRWKT4,love them!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,"This is a great shoe for in gym workouts. I did take a 10 mile hike and had a blister on my pinky, but other than that these are very comfortable shoes!",4.0,AMAZON_FASHION_5,"True to size, would recommend"
B010RRWKT4,Comfortable and light,5.0,AMAZON_FASHION_5,Best birthday present
B010RRWKT4,Purchased these for my wife as she has a similar pair that is wearing out.  She has feet are difficult to fit and these fit perfectly without pressure on sensitive portions of her feet.,5.0,AMAZON_FASHION_5,Purchased these for my wife as she has a similar ...
B010RRWKT4,"I have pretty high arches and my calves always hurt at the gym with other shoes. I have been on the hunt for a good cross trainer that I can use to lift, take gym classes, and lightly jog/run on the treadmill. These have been wonderful! I don't ever have any pain in my calves or my feet when wearing these and they fit like a glove. Highly recommend!",5.0,AMAZON_FASHION_5,I have pretty high arches and my calves always hurt at the ...
B010RRWKT4,Great shoes,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,These were exactly what I expected.,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Love love love,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,3.0,AMAZON_FASHION_5,They are really light and not as sturdy as what I was looking for but over all ...
B010RRWKT4,These shoes are awesome!!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,"l always buy Nike shoes and been happy so far, but this time my left shoe fit perfectly while the right shoe was too loose on my heal and when I tighten it more it was hurting side of my foot.",3.0,AMAZON_FASHION_5,l always buy Nike shoes and been happy so far
B010RRWKT4,Bought these as my back up shoes but they have turned into my daily ones I go to! So comfortable and my feet don't hurt after long hours on my feet. I own a cleaning business so I need my feet not to hurt in the middle of the day.,5.0,AMAZON_FASHION_5,Honestly Fantastic Shoes
B010RRWKT4,Absolutely love these shoes and color!! They are perfect for running! I run roughly 4 miles 3x per week. This is my second or 3rd pair of this exact style. Fit is perfect!,5.0,AMAZON_FASHION_5,Absolutely love these shoes and color
B010RRWKT4,Super comfy!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Ordered half a size larger than my usual shoe size and fits perfectly.,5.0,AMAZON_FASHION_5,Nike runs small
B010RRWKT4,Fit well.,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,The fit was perfect! I Highly recommend this shoe.,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",5.0,AMAZON_FASHION_5,Very Happy Customer
B010RRWKT4,"Cute shoe, fit as expected, and very comfortable.",5.0,AMAZON_FASHION_5,and very comfortable.
B010RRWKT4,"On time, nice sneakers. Fit as expected.",5.0,AMAZON_FASHION_5,nice sneakers. Fit as expected
B010RRWKT4,"Perfect fit, as always.",5.0,AMAZON_FASHION_5,5 stars
B010RRWKT4,"Great shoe, very comfortable",5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Love these sneakers! Perfect fit and super light,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,5.0,AMAZON_FASHION_5,These shoes fit like a glove
B010RRWKT4,Fit true to size,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Love the fit,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,4.0,AMAZON_FASHION_5,Nike always makes a good shoe.
B010RRWKT4,Oops! I returned these because I ordered wrong size!,1.0,AMAZON_FASHION_5,One Star
B010RRWKT4,Extremely comfortable sneaker!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Good looking shoe,5.0,AMAZON_FASHION_5, Shoes
B010RRWKT4,I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,4.0,AMAZON_FASHION_5,Love these shoes
B010RRWKT4,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",1.0,AMAZON_FASHION_5,I loved these shoes
B010RRWKT4,Great! Super comfy and cute! No issues and fit perfect!,5.0,AMAZON_FASHION_5,perfect
B010RRWKT4,Good shoes,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,I returned them...found a Ryka pair I liked better,3.0,AMAZON_FASHION_5,found a Ryka pair I liked
B010RRWKT4,BEST sneakers I've ever purchased!!!!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Excellent ...!!!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,"the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",5.0,AMAZON_FASHION_5,the best sneakers by far
B010RRWKT4,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",5.0,AMAZON_FASHION_5,Classically comfortable and durable
B010RRWKT4,Right one is slightly tight.. hope it will stretch out.. !!,4.0,AMAZON_FASHION_5,Four Stars
B010RRWKT4,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,3.0,AMAZON_FASHION_5,the Nike Womens Flex Trainer 6 is way better looking and costs about the same
B010RRWKT4,So lightweight and awesome!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Luv them!!,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,5.0,AMAZON_FASHION_5,Love the color and fit
B010RRWKT4,"Bought these shoes with HIIT in mind, but not too sure how I like the fit on my foot. First time to wear them, not great for running. Maybe after they're broken in a little they'll get better. If you just need a comfortable pair of shoes for walking, they're fine.",3.0,AMAZON_FASHION_5,OK
B010RRWKT4,My daughter loves them. Great fit!,5.0,AMAZON_FASHION_5,Great fit!
B010RRWKT4,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,5.0,AMAZON_FASHION_5,Very satisfied with the seller - delivered on time
B010RRWKT4,"Fits good, very lightweight.",4.0,AMAZON_FASHION_5,Four Stars
B010RRWKT4,"Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",5.0,AMAZON_FASHION_5,Comfortable shoe for both workout sessions and walking
B010RRWKT4,Nice,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,5.0,AMAZON_FASHION_5,These are the best shoes I have ever use for my workouts
B010RRWKT4,I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,5.0,AMAZON_FASHION_5,I love these shoes
B010RRWKT4,Love this product.  Great fit.,5.0,AMAZON_FASHION_5,Five Stars
B010RRWKT4,Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,3.0,AMAZON_FASHION_5,Low cut heels
B010RRWKT4,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,5.0,AMAZON_FASHION_5,Perfect
B010RRWKT4,Love! Great price too.,5.0,AMAZON_FASHION_5,Exactly what I wanted
B010RRWKT4,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",4.0,AMAZON_FASHION_5,Light shoes
